|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
26|कलेजा पत्थर का होना|"""To be as strong as a rock"""|to be mentally or emotionally very strong|0.5250731110572815|0.6355085372924805|0.2222222222222222|0.739915132522583|5
27|दाँत खट्टे करना|"""To bite one's nails"""|to defeat someone badly|0.4284878075122833|0.6379589438438416|0.046511627906976744|0.6714581847190857|2
28|ईंट से ईंट बजाना|"""To make a noise like a bird"""|to completely destroy or demolish someone|0.3348136246204376|0.3951372504234314|0.0|0.5512977838516235|1
29|नाक में दम करना|"""To take a stand"""|to annoy someone constantly|0.4093867540359497|0.5469254851341248|0.0|0.5291657447814941|4
30|नाक पर मक्खी न बैठने देना|"""Not to let the nose get a nosebleed"""|to be strict or disciplined|0.3983483612537384|0.6028127670288086|0.0|0.5060366988182068|2
31|नाक कट जाना|"""To have one's nose rubbed in something"""|to lose one's honor or respect|0.49283990263938904|0.6237376928329468|0.21333333333333332|0.6132179498672485|3
32|नाक में तेल डालकर सोना|"""To sleep with one's nose in the fire"" "|to sleep carefreely without worries|0.425619900226593|0.5774882435798645|0.23376623376623376|0.6650412678718567|1
33|नाक का सवाल होना|"""To have a question on one's mind"""|to be a matter of pride or ego|0.5305261015892029|0.6576017141342163|0.05714285714285714|0.6144967675209045|2
34|नाक भौं सिकोड़ना|"""To swallow one's pride"""|to show disapproval|0.49448439478874207|0.597653865814209|0.048780487804878044|0.6357591152191162|5
35|नाक नीची करना|To Bow One's Head|to humiliate publicly|0.36256080865859985|0.7880337834358215|0.0|0.5254215598106384|3
36|कान खड़े होना|"""To be in a state of hearing"""|to become alert or suspicious|0.5075967907905579|0.5162075161933899|0.06666666666666667|0.6658790111541748|1
37|कान पर जूँ न रेंगना|"""Don't get caught off guard"""|to remain unaffected or unmoved|0.4283860921859741|0.600354790687561|0.0|0.7158505320549011|5
38|कान में तेल डालना|"""To Add Oil to the Fire"""|to ignore someone's words|0.42231282591819763|0.5933806896209717|0.0|0.5266191363334656|2
39|कान में फूंक मारना|"""To hit someone on the head"""|to influence or manipulate someone secretly|0.4449513256549835|0.6443986892700195|0.1917808219178082|0.5445554256439209|3
40|कान पकड़ना|"""To hold one's ears"""|to vow never to repeat a mistake|0.3918516933917999|0.7334635257720947|0.03703703703703704|0.6276533603668213|2
41|कान भरना|"""To be overwhelmed or filled with something"""|to manipulate someone against another|0.4609871804714203|0.43515822291374207|0.048192771084337345|0.5409512519836426|2
42|कान काटना|"""Cutting Off One's Ears"""|to outsmart completely|0.399589866399765|0.7885376811027527|0.0|0.6709516048431396|2
43|आसमान सिर पर उठाना|"""To lift oneself up to the sky"""|to create a big commotion or panic|0.4316406548023224|0.7443867325782776|0.0|0.6391775608062744|3
44|आसमान से बातें करना|To Talk to the Sky|to reach great heights or success|0.4589683413505554|0.820404052734375|0.0|0.5405961871147156|2
45|आसमान से गिरे खजूर में अटके|"""To be stuck in a dilemma or a difficult situation"""|to fall from one trouble into another|0.5993271470069885|0.42763736844062805|0.0|0.7256664633750916|4
46|आग बबूला होना|"""To be in a tight spot"" or ""To be in a difficult situation"""|to become extremely angry|0.45473334193229675|0.5567949414253235|0.0449438202247191|0.5302959680557251|5
47|आग में घी डालना|"""Pouring Oil on the Fire"""|to worsen an already bad situation|0.4484284818172455|0.7513999342918396|0.0|0.5037166476249695|4
48|आग में कूदना|"""To be at the mercy of circumstances"""|to take a dangerous risk|0.49833032488822937|0.4674369990825653|0.0|0.6716094017028809|5
49|आग लगना|"""To catch fire"""|to become furious or jealous|0.3680785596370697|0.7474005818367004|0.0|0.5862097144126892|1
50|आग ठंडी होना|"""The fire becomes cold"""|to calm down after anger|0.6072830557823181|0.8230527639389038|0.0|0.6383907198905945|2
51|आग उगलना|"""To Spread Like Wildfire"""|to speak harshly or aggressively|0.39424580335617065|0.6438518762588501|0.07142857142857144|0.5377747416496277|4
52|आग से खेलना|"""Playing with Fire"""|to invite danger knowingly|0.5617570281028748|0.8472611904144287|0.0|0.5654367208480835|2
53|आग लगाना|"""To set fire to"""|to instigate or provoke trouble|0.40292826294898987|0.7078115940093994|0.0|0.687371015548706|1
54|आग दिखाना|"""To show the way forward"""|to show anger or power|0.49161168932914734|0.5468628406524658|0.2553191489361702|0.6380982398986816|2
55|आग लग जाना|"""To Start Burning"""|to feel jealous or restless|0.3647584319114685|0.7207711935043335|0.0|0.512953519821167|3
56|आग बन जाना|"""To become a fire"" or ""To ignite"""|to become furious|0.54623943567276|0.6970707774162292|0.3333333333333333|0.678740382194519|2
57|आग पर तेल डालना|"""To add fuel to the fire"""|to intensify an argument or situation|0.5347020030021667|0.8377020359039307|0.0|0.6804839372634888|4
58|धूल चाटना|"""To be busy with trivial matters"""|to face defeat or humiliation|0.5201500058174133|0.44195088744163513|0.0|0.5913952589035034|4
59|धूल फाँकना|"""To stir up trouble"""|to struggle in poverty or hardship|0.47928476333618164|0.6550518274307251|0.07407407407407407|0.6458393931388855|2
60|धूल झाड़ना|"""To stir up dust"""|to scold or reprimand strongly|0.4254646599292755|0.7271591424942017|0.04347826086956522|0.5699653625488281|2
61|धूल में मिलाना|"""To be caught in a web of lies"""|to destroy completely|0.4309080243110657|0.6039941906929016|0.0|0.5169355869293213|2
62|धूल उड़ाना|"""To be in a state of confusion or disarray"""|to make a scene unnecessarily|0.5390222072601318|0.6073739528656006|0.05263157894736841|0.49355795979499817|4
63|धूल झोंकना|"""To be in a state of confusion or bewilderment"""|to deceive or mislead someone|0.4843253195285797|0.5409363508224487|0.05|0.591571033000946|4
64|हवा निकल जाना|"""The wind blows away"""|to lose courage suddenly|0.45020791888237|0.7629009485244751|0.0|0.6047844290733337|3
65|हवा खा जाना|"""To be out of breath"" or ""To be gasping for air"""|to run away secretly|0.480379194021225|0.6996935606002808|0.0|0.5095168948173523|5
66|हवा में उड़ाना|"""Flying Blind"""|to waste money carelessly|0.3875647485256195|0.49412402510643005|0.0|0.5041956901550293|2
67|हवा बन जाना|"""To be blown away"""|to disappear quickly|0.4780350625514984|0.7774347066879272|0.0|0.6941972970962524|4
68|हवा में बात करना|"""Talking in the Air"""|to speak without proof or sense|0.44246622920036316|0.8014280796051025|0.0|0.6643937826156616|1
69|हवा लगना|"""The wind blows"""|to be influenced by others|0.3975626826286316|0.6733310222625732|0.0|0.5694206357002258|1
70|हवा देना|"""To give air"" or ""To breathe"""|to encourage or instigate something|0.44597163796424866|0.6447622776031494|0.06349206349206349|0.6071622371673584|2
71|हवा बदलना|"""To Change the Wind"""|to change situation or environment|0.5516287684440613|0.7834389209747314|0.3018867924528302|0.6595467329025269|2
72|हवा चखना|"""To take a deep breath"""|to get a taste of something new (usually trouble)|0.532173216342926|0.7632614374160767|0.026666666666666665|0.6357296109199524|1
73|हवा बंद होना|"""The Wind Stops Blowing"""|to lose confidence completely|0.42119136452674866|0.8034250140190125|0.0|0.5374077558517456|2
74|आँख में धूल झोंकना|**To see smoke in one's eyes**|to deceive or fool someone|0.4241591691970825|0.6925488710403442|0.0|0.5035572648048401|5
75|आँखें फटी की फटी रह जाना|"""To be seen as if one has fallen asleep"""|to be shocked or amazed|0.3939940631389618|0.4884782135486603|0.1492537313432836|0.596664309501648|1
76|आँखों में धूल झोंकना|"""To see smoke in one's eyes"""|to cheat someone cleverly|0.4497596323490143|0.6824581623077393|0.037037037037037035|0.5432484745979309|1
77|आँखों में बस जाना|"""To be swallowed up by one's eyes"""|to win someone’s heart|0.4403269588947296|0.6596516966819763|0.13559322033898308|0.6489090323448181|1
78|आँखों से ओझल होना|"""To see with one's eyes"""|to disappear from sight|0.4096910059452057|0.48313528299331665|0.0|0.7134897708892822|2
79|आँख दिखाना|"""To Show One's Face"""|to threaten or scold harshly|0.3729132413864136|0.689386248588562|0.0|0.5214776396751404|3
80|आँख तरेरना|"""To be in a state of confusion or bewilderment"""|to glare angrily|0.5078590512275696|0.6517523527145386|0.0|0.5191764831542969|4
81|आँखें फाड़ना|"""To Open One's Eyes"""|to stare in surprise|0.46475204825401306|0.6343830823898315|0.0|0.5694438219070435|5
82|आँखें मूँदना|"""To Close One's Eyes"""|to ignore intentionally|0.46053895354270935|0.7862491607666016|0.0|0.5216603875160217|2
83|आँखों में आँसू आना|"""To see tears in one's eyes"""|to become emotional or sad|0.4983309805393219|0.772174060344696|0.0|0.6812165379524231|4
84|दिल लगाना|"""To have a heart-to-heart talk"""|to fall in love|0.4550973176956177|0.5418685078620911|0.0|0.6290343403816223|4
85|दिल तोड़ना|"""To let go of one's heart"""|to break someone's heart|0.5549598932266235|0.7485663294792175|0.3461538461538462|0.7825788855552673|2
86|दिल जीतना|"""To have a heart-to-heart conversation"""|to win someone's affection|0.5177231431007385|0.5536670684814453|0.0|0.6449997425079346|4
87|दिल पर लेना|"""Heartfelt"" or ""Deeply"""|to take something personally|0.39590492844581604|0.3887174427509308|0.0|0.5669563412666321|4
88|दिल लगाकर काम करना|"""Working with the heart"""|to work wholeheartedly|0.6479063034057617|0.8197696805000305|0.09302325581395349|0.6580485105514526|5
89|दिल में बात रखना|"""To hold a conversation in one's heart"""|to hide one’s feelings|0.5483885407447815|0.7746566534042358|0.21874999999999997|0.7179026007652283|1
90|दिल पर पत्थर रखना|"""To Put a Stone in One's Heart"""|to act bravely despite pain|0.43829312920570374|0.763367772102356|0.0|0.6090090870857239|1
91|दिल जलना|"""To feel a burning sensation in one's heart"""|to feel jealous or envious|0.4203749895095825|0.7710905075073242|0.16216216216216217|0.6332967281341553|4
92|दिल बहलाना|"""To be heartbroken"""|to distract from sadness|0.5057002902030945|0.4931766986846924|0.0|0.6863471865653992|2
93|दिल धड़कना|"""To feel the heat"""|to feel nervous or excited|0.45063474774360657|0.4834023416042328|0.2790697674418605|0.6219370365142822|3
94|दिल खोलकर देना|"""To give someone a heart attack"""|to be generous|0.44423791766166687|0.5102871656417847|0.0|0.588226318359375|1
95|दिल में चोर होना|Feeling Like a Thief in the Night|to have guilt or bad intentions|0.3917454183101654|0.7050353288650513|0.0|0.5800065398216248|4
96|दिल में बसना|"""To be in one's heart"""|to be deeply loved or remembered|0.463711142539978|0.7505554556846619|0.14285714285714288|0.711354672908783|1
97|दिल का हाल बताना|"The idiom ""दिल का हाल बताना"" translates to ""to express one's feelings"" or ""to convey one's emotions"" in English. This phrase is often used to describe the act of sharing one's innermost thoughts and feelings with someone else."|to express inner feelings|0.6930772662162781|0.5444872975349426|0.14728682170542634|0.46242424845695496|4
98|दिल टूट जाना|"""To Lose One's Heart"""|to feel heartbroken|0.5241337418556213|0.724395215511322|0.15789473684210528|0.7240815758705139|5
99|दिल खुश हो जाना|Feeling Contentment|to become happy|0.6596737504005432|0.7860804796218872|0.0|0.7125585079193115|4
100|दिल में बात आना|"""To feel something in one's heart"""|to get an idea or feeling|0.5474836826324463|0.7538758516311646|0.06451612903225808|0.7402094602584839|5
101|दिल से उतर जाना|"""To feel a sense of relief"""|to lose affection or trust|0.477342814207077|0.5091985464096069|0.0|0.6190427541732788|2
102|दिल से लगाना|"""To feel or experience something deeply"""|to love or treat affectionately|0.5585007071495056|0.7442863583564758|0.05555555555555555|0.6282070279121399|4
103|दिल लगा रहना|"""Feeling Like It"""|to stay interested or focused|0.34986984729766846|0.45283225178718567|0.0|0.6005272269248962|1
104|दिमाग चलना|"""Thinking Out Loud"""|to think cleverly|0.5519953966140747|0.5120247602462769|0.125|0.6606512069702148|5
105|दिमाग खराब होना|"""To have a bad mind"" or ""To have a bad head"""|to lose temper or sanity|0.5362589955329895|0.6366040110588074|0.05555555555555555|0.6324222087860107|4
106|दिमाग लगाना|"""To think about something"""|to use intelligence or creativity|0.5243309736251831|0.7767348289489746|0.0|0.7258555889129639|4
107|दिमाग ठिकाने लगाना|"""To fix one's mind on something"""|to discipline or bring to senses|0.5867472290992737|0.7605656385421753|0.02985074626865672|0.6670113801956177|4
108|दिमाग का दही होना|"""To be in a state of confusion or bewilderment"""|to get mentally exhausted|0.5808243155479431|0.4774695932865143|0.0|0.6234376430511475|2
109|दिमाग घुमाना|"""To think or ponder deeply"""|to confuse or manipulate someone|0.47474125027656555|0.6775040626525879|0.06779661016949153|0.5430715680122375|1
110|दिमाग का ताला खोलना|"""To lose one's mind"" or ""To go crazy"""|to start thinking or understanding|0.49318620562553406|0.4738222062587738|0.0547945205479452|0.6244091987609863|1
111|दिमाग खाना|"""To have a mental breakdown"""|to irritate by constant nagging|0.47503748536109924|0.4901517331600189|0.0|0.5800427198410034|2
112|दिमाग लग जाना|"""To get a headache"""|to focus attention on something|0.35085567831993103|0.5806304216384888|0.0|0.6065254211425781|2
113|दिमाग में बात आना|"""An Idea Strikes"""|to get a sudden idea|0.6231418251991272|0.763876736164093|0.17142857142857143|0.780020534992218|4
114|पानी-पानी होना|"""To be in the same boat"""|to feel embarrassed or ashamed|0.43244311213493347|0.7304598093032837|0.0|0.5584524273872375|5
115|पानी फिर जाना|"""The water flows back"""|to have plans fail suddenly|0.5225295424461365|0.7661195993423462|0.0|0.5695645213127136|1
116|पानी मांगना|"""To ask for water"""|to beg for mercy|0.6462743878364563|0.8229978084564209|0.18750000000000003|0.6290469169616699|1
117|पानी उतारना|"""To Pour Water"""|to humiliate someone publicly|0.35508158802986145|0.6342580914497375|0.0|0.536174476146698|2
118|पानी सिर से गुजरना|"""To be overwhelmed by something"""|to reach the limit of patience|0.527198076248169|0.5713896751403809|0.0|0.6375560164451599|4
119|पानी में आग लगाना|"""To set fire to a boat"""|to attempt the impossible|0.5610733032226562|0.7060150504112244|0.041666666666666664|0.6549095511436462|2
120|पानी पर लिखा|"""Written on Water"""|to be temporary or futile|0.4294566810131073|0.8241096138954163|0.0|0.5585047006607056|2
121|पानी बराबर होना|"""Equalizing the Water"""|to be equal in strength or skill|0.43661025166511536|0.7669090032577515|0.07407407407407408|0.6909681558609009|4
122|पानी पीना|"""Drinking Water"""|to feel comfortable after fear|0.4063987731933594|0.8033084869384766|0.0|0.5045750141143799|1
123|पानी मांगना पड़ना|"""To be thirsty for water"""|to be defeated badly|0.4730343520641327|0.7490273714065552|0.1818181818181818|0.6304747462272644|2
124|पानी लाना|"""To bring water"""|to bring respect or reputation|0.5113850235939026|0.801566481590271|0.3181818181818182|0.6154149174690247|1
125|हाथ बँटाना|"""To Break Out"""|to help or assist someone|0.43541809916496277|0.44559070467948914|0.0|0.4911852777004242|1
126|हाथ धोकर पीछे पड़ना|"""To run away from something with one's hands in the air"""|to chase or target relentlessly|0.5476827025413513|0.5748167634010315|0.0|0.6592137217521667|2
127|हाथ खड़े कर देना|"""To put one's hands on something"""|to give up completely|0.39172860980033875|0.7088315486907959|0.0|0.648464560508728|3
128|हाथ पाँव फूल जाना|"""To be completely absorbed or engrossed"""|to panic or get nervous|0.5045139193534851|0.5363686680793762|0.06250000000000001|0.5440309047698975|1
129|हाथ मलना|"""To be in a tight spot"""|to regret something deeply|0.40845367312431335|0.3978397250175476|0.0|0.575044572353363|2
130|हाथ साफ़ होना|"""To have a clean hand"" or ""To be clean-handed"""|to be skilled or experienced|0.4856220781803131|0.7138359546661377|0.18181818181818182|0.5568885803222656|3
131|हाथ पर हाथ धरे रहना|"""To hold one's breath"""|to do nothing|0.40790387988090515|0.5165157318115234|0.0|0.6348519325256348|3
132|हाथ की सफाई दिखाना|"""Showing one's hand"""|to show cleverness or skill|0.44139936566352844|0.57301265001297|0.043478260869565216|0.6610335111618042|2
133|हाथ में लेना|"""To take hold of"" or ""To grasp"""|to take responsibility for something|0.4535798132419586|0.7386554479598999|0.1791044776119403|0.5817980766296387|3
134|हाथ से निकल जाना|"""To be taken by surprise"""|to miss an opportunity|0.5116915106773376|0.5197592377662659|0.0|0.6951879858970642|1
135|हाथ लगना|"""To feel the weight of something"""|to get caught or succeed|0.4770481586456299|0.5178021192550659|0.06896551724137931|0.5345680713653564|5
136|हाथ धोना|"""To wash one's hands"""|to lose something completely|0.30918800830841064|0.7985586524009705|0.0|0.6447060108184814|2
137|हाथ मिलाना|"""To shake hands"""|to collaborate or agree|0.4699852466583252|0.8083897829055786|0.0|0.6148089170455933|2
138|हाथ बाँधना|"""To Hold One's Breath"""|to restrict or tie someone’s ability|0.409193754196167|0.5288732647895813|0.13333333333333333|0.5643932819366455|3
139|हाथ ऊँचा होना|"""To be on one's toes"""|to be more powerful or dominant|0.33527058362960815|0.5363534092903137|0.14814814814814814|0.6366076469421387|5
140|हाथ जलना|"""To Feel the Heat"""|to learn by mistake|0.47806093096733093|0.4701063334941864|0.0|0.5397661328315735|3
141|हाथ थामना|"""To put one's hands on something"""|to support someone|0.4673860967159271|0.7327289581298828|0.0784313725490196|0.6615923047065735|1
142|हाथ पसारना|"""To lose one's grip"""|to beg or plead|0.45404961705207825|0.5405080318450928|0.0|0.5871564745903015|1
143|हाथ काटना|"""To Cut One's Hand"" "|to separate or break relation|0.3348974585533142|0.7200353145599365|0.0|0.5728310346603394|1
144|हाथ मोड़ना|"""To Fold One's Hands"""|to refuse or reject something|0.29776760935783386|0.7175610065460205|0.0|0.5406957268714905|5
145|पैर पसारना|"""To lose one's footing"""|to spend or expand beyond means|0.41688472032546997|0.5838183164596558|0.0|0.596050500869751|4
146|पैर जमाना|"""To get stuck"" or ""To be stuck"""|to settle firmly|0.4325180947780609|0.3840540051460266|0.0|0.6168838739395142|2
147|पैर पकड़ना|"""To hold onto something tightly"""|to beg for forgiveness|0.39139512181282043|0.5888720750808716|0.0|0.5801047086715698|2
148|पैर तले ज़मीन खिसकना|"""To lose one's footing"""|to be shocked or lose ground|0.5782821774482727|0.6258291602134705|0.15384615384615385|0.7563106417655945|4
149|पैर पर कुल्हाड़ी मारना|"""To Hit Someone on the Head"""|to harm oneself by one’s own actions|0.45306196808815|0.5491492748260498|0.058823529411764705|0.5820812582969666|3
150|पैर पीछे खींचना|"""To look back"""|to withdraw from commitment|0.4527115821838379|0.615235447883606|0.0|0.5075994729995728|3
151|पैर फैलाना|"""To lose one's footing"""|to extend scope gradually|0.49262765049934387|0.5535971522331238|0.0|0.3970680236816406|3
152|पैर रोकना|"""To hold one's breath"""|to restrain or hesitate|0.48015883564949036|0.6228649616241455|0.0|0.731818675994873|3
153|पैर रखना|"""To hold one's ground"" or ""To stand firm"""|to begin something new|0.4148253798484802|0.5828766822814941|0.0|0.5156497955322266|4
154|पैर उठाना|"""To Stand Up"""|to show disrespect or overconfidence|0.4182193875312805|0.68525630235672|0.0425531914893617|0.5534346103668213|3
155|मुँह बनाना|"""To Make a Face"""|to show annoyance or sadness|0.41291823983192444|0.7219101786613464|0.0|0.5841975808143616|2
156|मुँह खोलना|"""Opening One's Mouth"""|to start speaking up|0.5235864520072937|0.7975718379020691|0.05128205128205128|0.6147277355194092|3
157|मुँह लटकाना|"""To be stuck in one's own thoughts or ideas"""|to look disappointed|0.4347456097602844|0.49837741255760193|0.0|0.5114717483520508|5
158|मुँह की खाना|"""Mouthful of Food"""|to suffer humiliation|0.38795337080955505|0.5309271812438965|0.0|0.5471095442771912|3
159|मुँह मोड़ना|"""To Hold One's Tongue"""|to turn away or refuse help|0.33105623722076416|0.5596100091934204|0.0|0.5774093866348267|1
160|मुँह दिखाना|"""To show one's face"""|to appear shamelessly after wrongdoing|0.5239580273628235|0.7990666627883911|0.0|0.6769757866859436|3
161|मुँह में राम बगल में छुरी|"""In the mouth, Ram; behind the ear, churri"""|to be deceitful in nature|0.3545512557029724|0.5225081443786621|0.029411764705882356|0.4530705213546753|2
162|मुँह माँगी मुराद मिलना|"""Desire comes when you ask for it"""|to get exactly what one wanted|0.5664238929748535|0.7565746903419495|0.0|0.5830183625221252|4
163|मुँह बंद रखना|"""To keep one's mouth shut"""|to stay silent|0.6533510088920593|0.8116446733474731|0.0|0.7999062538146973|4
164|मुँह खुलवाना|"""Opening One's Mouth"""|to make someone speak|0.47847267985343933|0.7694443464279175|0.10000000000000002|0.5851036906242371|3
165|मुँह चुराना|"""To Steal One's Words"""|to avoid facing someone|0.40559208393096924|0.6223056316375732|0.0|0.4786040782928467|2
166|मुँह तोड़ जवाब देना|"""To speak out one's mind"""|to give a fitting reply|0.5039432644844055|0.6407926082611084|0.0|0.5853845477104187|4
167|मुँह में घी शक्कर|"""To be full of butter and sugar"""|used to bless or hope for good news|0.4246923625469208|0.6082531213760376|0.05555555555555555|0.5095021724700928|2
168|मुँह लगना|"""To be at a loss for words"""|to act too familiar with elders|0.446432888507843|0.5444208383560181|0.0|0.5562697649002075|1
169|मुँह में जुबान न होना|"""Not having a mouthful of joy"""|to be timid or unable to speak up|0.40887248516082764|0.5580155849456787|0.0|0.6006907820701599|1
170|मुँह से बात निकलना|"""To speak without thinking"""|to accidentally reveal something|0.541890025138855|0.7040392756462097|0.0|0.6260473132133484|1
171|हिम्मत हारना|"""To lose one's courage or spirit"""|to lose courage|0.7538424134254456|0.7623435258865356|0.45833333333333337|0.881429135799408|5
172|हिम्मत रखना|"""To be cautious or careful"""|to stay strong and confident|0.5885921716690063|0.652705192565918|0.0|0.6149628162384033|4
173|हिम्मत बाँधना|"""To hold one's breath"""|to encourage oneself|0.5384465456008911|0.6736646890640259|0.049999999999999996|0.6290355324745178|2
174|हिम्मत जुटाना|"""To be taken aback"" or ""To be caught off guard"""|to gather courage|0.47056296467781067|0.5329622030258179|0.0|0.6082579493522644|4
175|हिम्मत टूटना|"""To lose one's resolve"""|to become hopeless|0.6022668480873108|0.7940191626548767|0.0|0.7396390438079834|4
176|हिम्मत दिखाना|"""To show one's resolve"""|to show bravery|0.6757097244262695|0.8175212740898132|0.33333333333333337|0.7986640930175781|5
177|हिम्मत बढ़ाना|"""Boosting Motivation"""|to motivate or encourage someone|0.5439236164093018|0.7996670007705688|0.19999999999999998|0.793311595916748|5
178|जुबान चलाना|"""To be in a bind"" or ""To be in a tight spot"""|to talk disrespectfully|0.38465872406959534|0.4608084261417389|0.0|0.4827592074871063|5
179|जुबान फिसलना|"""To lose one's nerve"""|to say something by mistake|0.4130657911300659|0.6672382950782776|0.0|0.6374099254608154|1
180|जुबान देना|"""To give a gift"""|to make a promise|0.5584443807601929|0.6539196968078613|0.12903225806451615|0.4995678663253784|1
181|जुबान रखना|"""To hold one's tongue"""|to keep one’s word|0.63642418384552|0.713038444519043|0.3|0.7621440887451172|2
182|जुबान काटना|"""Cutting off the head"""|to regret saying something|0.32918110489845276|0.5961185693740845|0.043478260869565216|0.5014469027519226|2
183|जुबान पकड़ना|"""To seize the moment"""|to hold someone to their words|0.5143187046051025|0.6270644068717957|0.0784313725490196|0.6475043892860413|2
184|जुबान पर काबू रखना|"""To hold on to one's pride"""|to control speech|0.5150941610336304|0.6815686225891113|0.0|0.5445541739463806|4
185|जुबान लगना|"""To be in a pickle"""|to get into an argument|0.4147143065929413|0.5257671475410461|0.0|0.7010353803634644|5
186|जुबान बंद रखना|"""To keep one's mouth shut"""|to stay silent intentionally|0.6310085654258728|0.8111399412155151|0.0|0.8074184060096741|5
187|दाँत पीसना|"""To bite one's nails"""|to show silent anger|0.45532000064849854|0.7820582985877991|0.0|0.5631773471832275|2
188|दाँत दिखाना|"""To show one's teeth"""|to laugh unnecessarily|0.4545421302318573|0.8135005235671997|0.0|0.6447240710258484|1
189|दाँत गिनाना|"""Counting Teeth"""|to mock or insult someone|0.32727622985839844|0.8197903633117676|0.0|0.5880260467529297|1
190|दाँत काटी रोटी|"""Cutting off the nails to the bread"""|to have a close friendship|0.3992188274860382|0.5245887041091919|0.0|0.5460759997367859|2
191|दाँत टूट जाना|"""To lose one's teeth"""|to be defeated or embarrassed|0.4392695724964142|0.7813377380371094|0.0|0.677499532699585|1
192|पसीना बहाना|"""To use a pretext"""|to work hard|0.5043021440505981|0.42594337463378906|0.0|0.5367104411125183|2
193|पसीना छुड़ाना|"""To cut down one's losses"""|to frighten or exhaust|0.443316787481308|0.46746525168418884|0.0|0.613554835319519|4
194|पसीना निकलना|"""To come out of hiding"""|to feel nervous or hot|0.4716604948043823|0.49329984188079834|0.0|0.5681760311126709|2
