|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
97|दिल का हाल बताना|to express inner feelings|to express inner feelings|0.9759289026260376|0.8411058187484741|1.0|1.0|5
98|दिल टूट जाना|to feel heartbroken|to feel heartbroken|0.9736546874046326|0.8054394721984863|1.0|0.9999998807907104|5
99|दिल खुश हो जाना|to become happy|to become happy|0.9812168478965759|0.7775921821594238|1.0|0.9999998211860657|5
100|दिल में बात आना|to get an idea or feeling|to get an idea or feeling|0.968542218208313|0.6661705374717712|1.0|0.9999998807907104|5
101|दिल से उतर जाना|to lose affection or trust|to lose affection or trust|0.9798433184623718|0.6452179551124573|1.0|1.0000001192092896|5
102|दिल से लगाना|to fall in love deeply|to love or treat affectionately|0.5227389931678772|0.7620291709899902|0.1509433962264151|0.7360305190086365|4
103|दिल लगा रहना|to stay interested or focused|to stay interested or focused|0.9860550761222839|0.7381905913352966|1.0|0.9999998211860657|5
104|दिमाग चलना|to think very hard|to think cleverly|0.715209424495697|0.5179309844970703|0.43749999999999994|0.8335822820663452|3
105|दिमाग खराब होना|to lose temper or sanity|to lose temper or sanity|0.9823834300041199|0.7652057409286499|1.0|1.000000238418579|5
106|दिमाग लगाना|to use intelligence or creativity|to use intelligence or creativity|0.9754466414451599|0.6649270057678223|1.0|1.0000001192092896|5
107|दिमाग ठिकाने लगाना|to use intelligence or creativity|to discipline or bring to senses|0.6559264063835144|0.5464366674423218|0.09090909090909091|0.6122039556503296|1
108|दिमाग का दही होना|to get mentally exhausted|to get mentally exhausted|0.9693969488143921|0.5074058175086975|1.0|1.0000001192092896|5
109|दिमाग घुमाना|to confuse or manipulate someone|to confuse or manipulate someone|0.9821428060531616|0.6390910148620605|1.0|1.0|5
110|दिमाग का ताला खोलना|to start thinking or understanding|to start thinking or understanding|0.9752070903778076|0.6090587377548218|1.0|0.9999998807907104|5
111|दिमाग खाना|to irritate by constant nagging|to irritate by constant nagging|0.9679431319236755|0.41729000210762024|1.0|1.0|5
112|दिमाग लग जाना|to get mentally exhausted|to focus attention on something|0.47076016664505005|0.6207013726234436|0.0|0.6253206133842468|2
113|दिमाग में बात आना|to get an idea or feeling|to get a sudden idea|0.7470278739929199|0.6900202035903931|0.3913043478260869|0.8194972276687622|4
114|पानी-पानी होना|to be extremely close blood relations|to feel embarrassed or ashamed|0.397905558347702|0.43362367153167725|0.0|0.513944149017334|1
115|पानी फिर जाना|to have plans fail suddenly|to have plans fail suddenly|0.97396320104599|0.6337289214134216|1.0|0.9999998807907104|5
116|पानी मांगना|to beg for mercy|to beg for mercy|0.9842303395271301|0.6241336464881897|1.0|0.9999998807907104|5
117|पानी उतारना|to humiliate someone publicly|to humiliate someone publicly|0.9630360007286072|0.5146929025650024|1.0|1.000000238418579|5
118|पानी सिर से गुजरना|to reach the limit of patience|to reach the limit of patience|0.9599303603172302|0.4417007565498352|1.0|1.0000003576278687|5
119|पानी में आग लगाना|to attempt the impossible|to attempt the impossible|0.9768676161766052|0.48676779866218567|1.0|0.9999997615814209|5
120|पानी पर लिखा|to be written on one’s fate/forehead|to be temporary or futile|0.41970428824424744|0.4036133885383606|0.125|0.5929245948791504|2
121|पानी बराबर होना|to be equal in strength or skill|to be equal in strength or skill|0.9827331304550171|0.5058650374412537|1.0|1.0|5
122|पानी पीना|to feel embarrassed or ashamed|to feel comfortable after fear|0.5894520878791809|0.45756956934928894|0.20000000000000004|0.6853463649749756|4
123|पानी मांगना पड़ना|to be defeated badly|to be defeated badly|0.9506315588951111|0.4329022169113159|1.0|1.0000001192092896|5
124|पानी लाना|to bring respect or reputation|to bring respect or reputation|0.9822804927825928|0.44732001423835754|1.0|1.0|5
125|हाथ बँटाना|to help or assist someone|to help or assist someone|0.9795087575912476|0.6546794176101685|1.0|0.9999995827674866|5
126|हाथ धोकर पीछे पड़ना|to chase or target relentlessly|to chase or target relentlessly|0.9597435593605042|0.4848007261753082|1.0|1.0000001192092896|5
127|हाथ खड़े कर देना|to give up completely|to give up completely|0.9836322665214539|0.7747028470039368|1.0|1.0|5
128|हाथ पाँव फूल जाना|to panic or get nervous|to panic or get nervous|0.9659889340400696|0.7367219924926758|1.0|1.0000001192092896|5
129|हाथ मलना|to regret something deeply|to regret something deeply|0.9711595177650452|0.5318934321403503|1.0|1.0000001192092896|5
130|हाथ साफ़ होना|to be skilled or experienced|to be skilled or experienced|0.9825612902641296|0.46834859251976013|1.0|1.000000238418579|5
131|हाथ पर हाथ धरे रहना|to stay idle or helpless|to do nothing|0.6388018727302551|0.6245448589324951|0.0|0.7806665897369385|4
132|हाथ की सफाई दिखाना|to show cleverness or skill|to show cleverness or skill|0.9793964624404907|0.5567320585250854|1.0|1.000000238418579|5
133|हाथ में लेना|to take responsibility for something|to take responsibility for something|0.9774321913719177|0.7576127052307129|1.0|1.000000238418579|5
134|हाथ से निकल जाना|to miss an opportunity|to miss an opportunity|0.9753425121307373|0.714136004447937|1.0|1.0000003576278687|5
135|हाथ लगना|to get caught or succeed|to get caught or succeed|0.9787169098854065|0.5423195958137512|1.0|1.0|5
136|हाथ धोना|to lose something completely|to lose something completely|0.9774953722953796|0.6606934070587158|1.0|1.0|5
137|हाथ मिलाना|to collaborate or agree|to collaborate or agree|0.9830180406570435|0.7294716835021973|1.0|1.000000238418579|5
138|हाथ बाँधना|to restrict or tie someone’s ability|to restrict or tie someone’s ability|0.9712641835212708|0.47506800293922424|1.0|1.0|5
139|हाथ ऊँचा होना|to be more powerful or dominant|to be more powerful or dominant|0.980624258518219|0.5529882907867432|1.0|1.0000001192092896|5
140|हाथ जलना|to learn by mistake|to learn by mistake|0.9792760014533997|0.3997937738895416|1.0|1.000000238418579|5
141|हाथ थामना|to stay idle or helpless|to support someone|0.5283012986183167|0.5683251619338989|0.05|0.6575011610984802|2
142|हाथ पसारना|to beg or plead|to beg or plead|0.9737288355827332|0.6552852392196655|1.0|0.9999998807907104|5
143|हाथ काटना|to separate or break relation|to separate or break relation|0.9756947159767151|0.4571162164211273|1.0|1.0|5
144|हाथ मोड़ना|to refuse or reject something|to refuse or reject something|0.9770887494087219|0.6431450843811035|1.0|0.9999998211860657|5
145|पैर पसारना|to beg for mercy|to spend or expand beyond means|0.4282061457633972|0.5125021934509277|0.0|0.5921528339385986|2
146|पैर जमाना|to settle firmly|to settle firmly|0.9800394773483276|0.7467910647392273|1.0|0.9999997615814209|5
147|पैर पकड़ना|to surrender / kneel in defeat|to beg for forgiveness|0.4346788823604584|0.6705673933029175|0.0|0.5925508737564087|4
148|पैर तले ज़मीन खिसकना|to be shocked or panicked|to be shocked or lose ground|0.7874947190284729|0.516234815120697|0.6296296296296295|0.8483511805534363|5
149|पैर पर कुल्हाड़ी मारना|to harm oneself by one’s own actions|to harm oneself by one’s own actions|0.9477786421775818|0.40350034832954407|1.0|1.0000001192092896|5
150|पैर पीछे खींचना|to withdraw from commitment|to withdraw from commitment|0.9783505797386169|0.7124768495559692|1.0|1.000000238418579|5
151|पैर फैलाना|to extend scope gradually|to extend scope gradually|0.9800543189048767|0.5638610124588013|1.0|0.9999998807907104|5
152|पैर रोकना|to restrain or hesitate|to restrain or hesitate|0.9792301058769226|0.6527003049850464|1.0|1.0000001192092896|5
153|पैर रखना|to stay humble despite success|to begin something new|0.5135745406150818|0.39863935112953186|0.0|0.5975949764251709|2
154|पैर उठाना|to show disrespect or overconfidence|to show disrespect or overconfidence|0.9695640802383423|0.4562758207321167|1.0|1.0000001192092896|5
155|मुँह बनाना|to show annoyance or sadness|to show annoyance or sadness|0.9721291661262512|0.5330098867416382|1.0|1.0|5
156|मुँह खोलना|to start speaking up|to start speaking up|0.9856559634208679|0.8215366005897522|1.0|1.0000004768371582|5
157|मुँह लटकाना|to look disappointed|to look disappointed|0.9819290041923523|0.7231845259666443|1.0|0.9999998807907104|5
158|मुँह की खाना|to suffer humiliation|to suffer humiliation|0.9801279902458191|0.45881885290145874|1.0|1.0000001192092896|5
159|मुँह मोड़ना|to turn away / stop supporting|to turn away or refuse help|0.8693390488624573|0.6010197997093201|0.42857142857142855|0.8525012731552124|4
160|मुँह दिखाना|to appear shamelessly after wrongdoing|to appear shamelessly after wrongdoing|0.9603029489517212|0.46789321303367615|1.0|0.9999999403953552|5
161|मुँह में राम बगल में छुरी|to be deceitful in nature|to be deceitful in nature|0.9517863392829895|0.3661806583404541|1.0|0.9999995827674866|4
162|मुँह माँगी मुराद मिलना|to get exactly what one wanted|to get exactly what one wanted|0.974968433380127|0.7297160625457764|1.0|1.0|5
163|मुँह बंद रखना|to stay silent deliberately|to stay silent|0.94244384765625|0.7901493906974792|0.631578947368421|0.9033755660057068|4
164|मुँह खुलवाना|to make someone speak|to make someone speak|0.9818342328071594|0.7799277901649475|1.0|1.0|5
165|मुँह चुराना|to avoid facing someone|to avoid facing someone|0.9680859446525574|0.5940026044845581|1.0|1.0|5
166|मुँह तोड़ जवाब देना|to give a fitting reply|to give a fitting reply|0.9731903672218323|0.689667820930481|1.0|1.000000238418579|5
167|मुँह में घी शक्कर|money wasted on someone who won’t repay you later|used to bless or hope for good news|0.37862351536750793|0.427889883518219|0.0|0.5452736020088196|4
168|मुँह लगना|to act too familiar with elders|to act too familiar with elders|0.9562428593635559|0.37251752614974976|1.0|0.9999997615814209|5
169|मुँह में जुबान न होना|to be timid or silent|to be timid or unable to speak up|0.8134852647781372|0.6953619718551636|0.5263157894736842|0.8924193382263184|4
170|मुँह से बात निकलना|to blurt something out|to accidentally reveal something|0.6299577355384827|0.8024255037307739|0.2692307692307692|0.71894770860672|3
171|हिम्मत हारना|to lose courage|to lose courage|0.9841877222061157|0.8537352085113525|1.0|0.9999999403953552|5
172|हिम्मत रखना|to stay strong and confident|to stay strong and confident|0.9851264357566833|0.8059070706367493|1.0|1.0|5
173|हिम्मत बाँधना|to encourage oneself|to encourage oneself|0.9802013039588928|0.7202779054641724|1.0|0.9999998211860657|5
174|हिम्मत जुटाना|to gather courage|to gather courage|0.9865201711654663|0.8375428318977356|1.0|1.0|5
175|हिम्मत टूटना|to lose courage or relief after fear|to become hopeless|0.6186548471450806|0.5797055959701538|0.0|0.6922546625137329|4
176|हिम्मत दिखाना|to show bravery or anger|to show bravery|0.8623965382575989|0.655198335647583|0.7027027027027027|0.8863244652748108|2
177|हिम्मत बढ़ाना|to encourage oneself|to motivate or encourage someone|0.6696993708610535|0.6977097392082214|0.36|0.8599568009376526|5
178|जुबान चलाना|to talk disrespectfully or loudly|to talk disrespectfully|0.8464146256446838|0.546160101890564|0.7777777777777778|0.9299852848052979|4
179|जुबान फिसलना|to say something by mistake|to say something by mistake|0.9776802659034729|0.7523471117019653|1.0|1.000000238418579|5
180|जुबान देना|to make a promise or vow|to make a promise|0.8783164620399475|0.7750743627548218|0.7804878048780487|0.8255638480186462|4
181|जुबान रखना|to keep one’s word|to keep one’s word|0.9794540405273438|0.800790548324585|1.0|1.0000001192092896|5
182|जुबान काटना|to regret saying something|to regret saying something|0.9826301336288452|0.744651198387146|1.0|0.9999997615814209|5
183|जुबान पकड़ना|to hold someone to their words|to hold someone to their words|0.9781712293624878|0.6928615570068359|1.0|1.0|5
184|जुबान पर काबू रखना|to control speech|to control speech|0.9860373139381409|0.8301535844802856|1.0|1.0000003576278687|5
185|जुबान लगना|to get into an argument or quarrelsome mood|to get into an argument|0.7686241269111633|0.6869418621063232|0.6666666666666666|0.8570683002471924|4
186|जुबान बंद रखना|to stay silent deliberately|to stay silent intentionally|0.9407811760902405|0.7965443730354309|0.5283018867924528|0.9652944207191467|4
187|दाँत पीसना|to show silent anger|to show silent anger|0.9751315712928772|0.6163736581802368|1.0|1.0|5
188|दाँत दिखाना|to laugh unnecessarily|to laugh unnecessarily|0.9689189791679382|0.6806014180183411|1.0|0.9999999403953552|4
189|दाँत गिनाना|to mock or insult someone|to mock or insult someone|0.9783819317817688|0.6435039043426514|1.0|0.9999997615814209|5
190|दाँत काटी रोटी|the same old complaint|to have a close friendship|0.4930284321308136|0.4030122458934784|0.0|0.5362361669540405|2
191|दाँत टूट जाना|to be defeated or embarrassed|to be defeated or embarrassed|0.9710642695426941|0.5958588123321533|1.0|1.0|5
192|पसीना बहाना|to work hard|to work hard|0.9830368757247925|0.641700267791748|1.0|1.0000001192092896|5
193|पसीना छुड़ाना|to frighten or exhaust|to frighten or exhaust|0.9628850817680359|0.585403561592102|1.0|0.9999998807907104|5
194|पसीना निकलना|to feel nervous or hot|to feel nervous or hot|0.9767817854881287|0.6911079287528992|1.0|1.0|5
195|पसीना-पसीना होना|to be drenched with effort|to be drenched in sweat (from work or fear)|0.6293734312057495|0.5448387265205383|0.3888888888888889|0.8114883899688721|4
196|खून पसीना एक करना|to work tirelessly|to work tirelessly|0.9773194193840027|0.4985390901565552|1.0|1.0000001192092896|5
197|खून खौलना|to feel immense anger|to feel extreme anger|0.9020279049873352|0.7073873281478882|0.5|0.9556248784065247|4
198|खून जलाना|to waste emotional energy|to waste emotional energy|0.9785575270652771|0.6083897352218628|1.0|0.9999998211860657|3
199|खून चूसना|to exploit someone harshly|to exploit someone harshly|0.9738327264785767|0.4378718137741089|1.0|0.9999998807907104|5
200|खून में उबाल आना|to be fired up with passion|to be fired up with passion|0.9789421558380127|0.7383514642715454|1.0|1.000000238418579|5
201|खून पसीने की कमाई|hard-earned money|hard-earned money|0.9880971908569336|0.8337526321411133|1.0|1.0|5
202|खून सफेद होना|to become heartless or selfish|to become heartless or selfish|0.9782474637031555|0.4896358847618103|1.0|1.0000001192092896|4
203|खून चढ़ना|to feel energetic or brave|to feel energetic or brave|0.9710509181022644|0.4244956076145172|1.0|1.0000001192092896|5
204|खून उतरना|to lose courage suddenly|to lose courage suddenly|0.9766601920127869|0.5983269214630127|1.0|1.0000001192092896|5
205|पसीने छूटना|to panic under pressure|to panic under pressure|0.9733720421791077|0.5952436923980713|1.0|1.0000001192092896|5
206|खून जम जाना|to be terrified or horrified|to be terrified|0.8504833579063416|0.40971001982688904|0.6341463414634146|0.9128162264823914|5
207|खून देना|to sacrifice selflessly|to sacrifice selflessly|0.9848276972770691|0.6281476020812988|1.0|0.9999998807907104|5
208|खून का रिश्ता|blood relation / family ties|blood relation|0.9017720818519592|0.8011713027954102|0.6111111111111112|0.8586230874061584|4
209|खून बहाना|to fight fiercely|to fight fiercely|0.9822611808776855|0.6698761582374573|1.0|1.0|5
210|खून खराबा होना|to be cruel or selfish|to result in violence or bloodshed|0.5806483626365662|0.5799950361251831|0.07017543859649122|0.6527649164199829|4
211|दिल थाम लेना|to feel suspense or fear|to feel suspense or fear|0.9695586562156677|0.572283923625946|1.0|1.0000003576278687|4
212|दिल लगा लेना|to fall in love deeply|to fall in love deeply|0.9808864593505859|0.756126880645752|1.0|1.000000238418579|5
213|दिल में आग लगना|to feel jealousy or anger|to feel jealousy or anger|0.9725033640861511|0.7573328018188477|1.0|1.0000003576278687|5
214|दिल दहल जाना|to be terrified or horrified|to be terrified|0.864072859287262|0.5690816044807434|0.6341463414634146|0.9128162264823914|4
215|दिल धकधक करना|to feel nervous or anxious|to feel nervous or anxious|0.9582052230834961|0.7285581827163696|1.0|1.0|5
