|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
107|दिमाग ठिकाने लगाना|सात समुंदर पार|to discipline or bring to senses|0.29785510897636414|0.41538116335868835|0.0|0.4688062369823456|2
108|दिमाग का दही होना|दिमाग का दही होना|to get mentally exhausted|0.36690351366996765|0.4755884110927582|0.0|0.7554003000259399|1
109|दिमाग घुमाना|दिमाग घुमाना|to confuse or manipulate someone|0.30904462933540344|0.6257312297821045|0.0|0.6136007905006409|1
110|दिमाग का ताला खोलना|दिमाग का ताला खोलना|to start thinking or understanding|0.41562309861183167|0.7571083307266235|0.0|0.6806627511978149|1
111|दिमाग खाना|दिमाग पर जोर डालना|to irritate by constant nagging|0.3594669699668884|0.45165225863456726|0.0|0.5578798651695251|2
112|दिमाग लग जाना|कान में बात डालना|to focus attention on something|0.3859133720397949|0.44865745306015015|0.0|0.534239649772644|1
113|दिमाग में बात आना|कान भरना|to get a sudden idea|0.34417927265167236|0.4544453024864197|0.0|0.595395028591156|1
114|पानी-पानी होना|पानी मांगना|to feel embarrassed or ashamed|0.28158578276634216|0.4866195023059845|0.0|0.488949179649353|2
115|पानी फिर जाना|पानी मांगना|to have plans fail suddenly|0.380898654460907|0.5031318068504333|0.0|0.5686644315719604|1
116|पानी मांगना|पानी मांगना|to beg for mercy|0.49519434571266174|0.7283167839050293|0.0|0.6496099233627319|1
117|पानी उतारना|पानी उतारना|to humiliate someone publicly|0.2853461503982544|0.656924843788147|0.0|0.5023834705352783|1
118|पानी सिर से गुजरना|पानी सिर से गुजरना|to reach the limit of patience|0.2800650894641876|0.5089814066886902|0.0|0.6245068907737732|1
119|पानी में आग लगाना|हाथ में कूदना|to attempt the impossible|0.3065112829208374|0.43649134039878845|0.0|0.6391112804412842|2
120|पानी पर लिखा|पानी मांगना|to be temporary or futile|0.36143025755882263|0.4354799687862396|0.0|0.5754434466362|2
121|पानी बराबर होना|equal strength|to be equal in strength or skill|0.7223194241523743|0.4694991409778595|0.39999999999999997|0.8549834489822388|5
122|पानी पीना|पानी मांगना|to feel comfortable after fear|0.33858898282051086|0.6921734809875488|0.0|0.478031188249588|2
123|पानी मांगना पड़ना|पानी मांगना|to be defeated badly|0.31683287024497986|0.6439874172210693|0.0|0.5837090611457825|1
124|पानी लाना|पानी लाना|to bring respect or reputation|0.36107340455055237|0.6651525497436523|0.0|0.5343390703201294|1
125|हाथ बँटाना|साँप की तरह दौड़ना|to help or assist someone|0.33264392614364624|0.520200788974762|0.0|0.46578076481819153|2
126|हाथ धोकर पीछे पड़ना|पीछे पड़ना|to chase or target relentlessly|0.37363800406455994|0.450942724943161|0.0|0.6599372625350952|1
127|हाथ खड़े कर देना|give up completely|to give up completely|0.9432961940765381|0.7246441841125488|0.888888888888889|0.9229957461357117|4
128|हाथ पाँव फूल जाना|हाथ फूल जाना|to panic or get nervous|0.25391480326652527|0.5464988350868225|0.0|0.5195756554603577|1
129|हाथ मलना|हाथ काटना|to regret something deeply|0.264880508184433|0.4176572561264038|0.0|0.5141805410385132|2
130|हाथ साफ़ होना|हाथ धोना|to be skilled or experienced|0.4303991198539734|0.7915234565734863|0.0|0.5844954252243042|1
131|हाथ पर हाथ धरे रहना|हाथ धरे रहना|to do nothing|0.3507246971130371|0.44222936034202576|0.0|0.6324424743652344|1
132|हाथ की सफाई दिखाना|दाँत नाखून से काम करना|to show cleverness or skill|0.27511194348335266|0.45965516567230225|0.0|0.46497252583503723|1
133|हाथ में लेना|हाथ का राग|to take responsibility for something|0.3082275688648224|0.42309749126434326|0.0|0.49719780683517456|2
134|हाथ से निकल जाना|निकल जाना|to miss an opportunity|0.46466025710105896|0.46784618496894836|0.0|0.6288661360740662|1
135|हाथ लगना|हाथ का नाम सुना, आँखों में नहीं देखा|to get caught or succeed|0.3148750364780426|0.3899794816970825|0.0|0.44162875413894653|1
136|हाथ धोना|हाथ धोना|to lose something completely|0.2067512720823288|0.555145263671875|0.0|0.6456668376922607|1
137|हाथ मिलाना|हाथ मिलाना|to collaborate or agree|0.42326483130455017|0.7452965378761292|0.0|0.6156454086303711|1
138|हाथ बाँधना|हाथ काटना|to restrict or tie someone’s ability|0.3320710361003876|0.47483834624290466|0.0|0.599515974521637|1
139|हाथ ऊँचा होना|हाथ ऊँचा होना|to be more powerful or dominant|0.23375621438026428|0.4674381911754608|0.0|0.6085183024406433|1
140|हाथ जलना|हाथ मिलाना|to learn by mistake|0.3722340762615204|0.44887521862983704|0.0|0.6131043434143066|2
141|हाथ थामना|हाथ मिलाना|to support someone|0.42707157135009766|0.8019779920578003|0.0|0.6231998205184937|1
142|हाथ पसारना|हाथ काटना|to beg or plead|0.3586004674434662|0.4345090091228485|0.0|0.5911209583282471|2
143|हाथ काटना|अंधा क्या चाहे, दो आँखें|to separate or break relation|0.2496667206287384|0.33053886890411377|0.0|0.3410111367702484|4
144|हाथ मोड़ना|हाथ मोड़ना|to refuse or reject something|0.24773189425468445|0.5302528738975525|0.0|0.5934645533561707|1
145|पैर पसारना|पाँव पसारकर सोना|to spend or expand beyond means|0.2703661620616913|0.6518579721450806|0.0|0.48290252685546875|1
146|पैर जमाना|साँप निकल जाना|to settle firmly|0.3801240622997284|0.3905234634876251|0.0|0.5785713195800781|2
147|पैर पकड़ना|पाँव रोकना|to beg for forgiveness|0.31349048018455505|0.4632014334201813|0.0|0.5901303887367249|1
148|पैर तले ज़मीन खिसकना|पाँव पीछे खींचना|to be shocked or lose ground|0.2828473150730133|0.5215847492218018|0.0|0.5988652110099792|2
149|पैर पर कुल्हाड़ी मारना|पानी सिर से गुजरना|to harm oneself by one’s own actions|0.2392989695072174|0.3911137282848358|0.0|0.4861993193626404|1
150|पैर पीछे खींचना|पाँव पीछे खींचना|to withdraw from commitment|0.34533455967903137|0.796881914138794|0.0|0.4921800196170807|2
151|पैर फैलाना|पाँव फैलाना|to extend scope gradually|0.40786299109458923|0.5845319032669067|0.0|0.38113462924957275|2
152|पैर रोकना|रोक देना|to restrain or hesitate|0.4783613979816437|0.5183049440383911|0.0|0.7151675820350647|1
153|पैर रखना|पाँव रखना|to begin something new|0.36928531527519226|0.5745093822479248|0.0|0.5746617913246155|2
154|पैर उठाना|पाँव पीछे हटाना|to show disrespect or overconfidence|0.31843098998069763|0.5654053688049316|0.0|0.47788190841674805|2
155|मुँह बनाना|मुँह में ज़ुबान नहीं|to show annoyance or sadness|0.33047056198120117|0.4370519816875458|0.0|0.5163649320602417|2
156|मुँह खोलना|खून खौलना|to start speaking up|0.410567969083786|0.47574976086616516|0.0|0.5557728409767151|1
157|मुँह लटकाना|दिल का रोग|to look disappointed|0.40794387459754944|0.4621675908565521|0.0|0.5168133974075317|1
158|मुँह की खाना|मुँह में ज़ुबान नहीं|to suffer humiliation|0.3082904517650604|0.42205289006233215|0.0|0.5000430941581726|1
159|मुँह मोड़ना|दाँत नाखून से काम लेना|to turn away or refuse help|0.27885356545448303|0.457015722990036|0.0|0.4848177433013916|2
160|मुँह दिखाना|दिल लगाना|to appear shamelessly after wrongdoing|0.27155324816703796|0.41004377603530884|0.0|0.520117998123169|3
161|मुँह में राम बगल में छुरी|छाती पर बोझ होना|to be deceitful in nature|0.3100750148296356|0.3785269856452942|0.0|0.578438401222229|2
162|मुँह माँगी मुराद मिलना|दिल में आग लगना|to get exactly what one wanted|0.30599597096443176|0.5012420415878296|0.0|0.5667252540588379|2
163|मुँह बंद रखना|मुँह का खाना|to stay silent|0.3235763609409332|0.43440428376197815|0.0|0.6246360540390015|1
164|मुँह खुलवाना|खुल्लम-खुल्ला कहना|to make someone speak|0.35693761706352234|0.6849408149719238|0.0|0.5888074040412903|1
165|मुँह चुराना|avoid facing someone|to avoid facing someone|0.9126834273338318|0.5837088227272034|0.9|0.902495801448822|5
166|मुँह तोड़ जवाब देना|दाँतों तले अंगुली आ जाना|to give a fitting reply|0.2733423113822937|0.4273887574672699|0.0|0.39682039618492126|3
167|मुँह में घी शक्कर|मुँह में ज़ुबान नहीं|used to bless or hope for good news|0.2919636368751526|0.5028405785560608|0.0|0.4748963713645935|2
168|मुँह लगना|मुँह लगना|to act too familiar with elders|0.2597249150276184|0.4483126699924469|0.0|0.5497989058494568|1
169|मुँह में जुबान न होना|जुबान पर ताला लगाना|to be timid or unable to speak up|0.33319100737571716|0.6197308301925659|0.0|0.45385080575942993|1
170|मुँह से बात निकलना|बात निकलना|to accidentally reveal something|0.4159052073955536|0.4943977892398834|0.0|0.6070010662078857|1
171|हिम्मत हारना|हिम्मत हारना|to lose courage|0.5484617948532104|0.7981937527656555|0.0|0.6513913869857788|1
172|हिम्मत रखना|हिम्मत रखना|to stay strong and confident|0.6859093308448792|0.7958336472511292|0.0|0.7581351399421692|1
173|हिम्मत बाँधना|दाँत पीसना|to encourage oneself|0.44930601119995117|0.5422020554542542|0.0|0.5526825189590454|1
174|हिम्मत जुटाना|gather courage|to gather courage|0.9436535239219666|0.8351574540138245|0.846153846153846|0.8956937789916992|4
175|हिम्मत टूटना|टूटना|to become hopeless|0.44546088576316833|0.5141950845718384|0.0|0.60016268491745|1
176|हिम्मत दिखाना|दिल का हाल समझना|to show bravery|0.3847736716270447|0.49634987115859985|0.0|0.5920345783233643|2
177|हिम्मत बढ़ाना|हिम्मत बढ़ाना|to motivate or encourage someone|0.43266505002975464|0.7400294542312622|0.0|0.6482337117195129|1
178|जुबान चलाना|बात निकल जाना|to talk disrespectfully|0.36997470259666443|0.5358561277389526|0.0|0.586952269077301|2
179|जुबान फिसलना|मुँह की बात निकल जाना|to say something by mistake|0.34552744030952454|0.53494793176651|0.0|0.6374614834785461|2
180|जुबान देना|दिमाग पर जोर डालना|to make a promise|0.38156235218048096|0.4380413889884949|0.0|0.4679233133792877|2
181|जुबान रखना|दिमाग का दही बनाना|to keep one’s word|0.27603867650032043|0.3916188180446625|0.0|0.5485890507698059|2
182|जुबान काटना|दिल लगा लेना|to regret saying something|0.3580617606639862|0.3961985409259796|0.0|0.511315643787384|1
183|जुबान पकड़ना|बीज बोने वाला|to hold someone to their words|0.31581345200538635|0.5184067487716675|0.0|0.5325117111206055|2
184|जुबान पर काबू रखना|काली मिठास|to control speech|0.4109915792942047|0.5096353888511658|0.0|0.552734375|2
185|जुबान लगना|बात निकल जाना|to get into an argument|0.4419024586677551|0.5113829374313354|0.0|0.6317461133003235|2
186|जुबान बंद रखना|जुबान की बात निकल जाना|to stay silent intentionally|0.3313996493816376|0.4804965555667877|0.0|0.46159714460372925|2
187|दाँत पीसना|पीसना|to show silent anger|0.3828200697898865|0.6475099325180054|0.0|0.5800041556358337|1
188|दाँत दिखाना|अंगुली आ जाना|to laugh unnecessarily|0.3287414312362671|0.4332945644855499|0.0|0.5739952325820923|1
189|दाँत गिनाना|दाँत काटना|to mock or insult someone|0.33214330673217773|0.617978036403656|0.0|0.5587103962898254|2
190|दाँत काटी रोटी|कान पकड़ना|to have a close friendship|0.37220677733421326|0.3880884349346161|0.0|0.5457101464271545|1
191|दाँत टूट जाना|टूट जाना|to be defeated or embarrassed|0.2785632908344269|0.5895161628723145|0.0|0.6571699380874634|1
192|पसीना बहाना|पानी मांगना|to work hard|0.44038888812065125|0.6227525472640991|0.0|0.603360652923584|1
193|पसीना छुड़ाना|छाती पर मूँग दलना|to frighten or exhaust|0.2982216477394104|0.575169026851654|0.0|0.548759400844574|1
194|पसीना निकलना|पोछना|to feel nervous or hot|0.27796491980552673|0.5118902921676636|0.0|0.5109253525733948|1
195|पसीना-पसीना होना|साँप की तरह दौड़ना|to be drenched in sweat (from work or fear)|0.35886940360069275|0.5372850894927979|0.0|0.5617008805274963|2
196|खून पसीना एक करना|work tirelessly|to work tirelessly|0.9279208183288574|0.4727666676044464|0.8571428571428571|0.9548976421356201|5
197|खून खौलना|हाथ मिलाना|to feel extreme anger|0.3520408570766449|0.46930819749832153|0.0|0.5149663686752319|1
198|खून जलाना|खून का रिश्ता|to waste emotional energy|0.342439740896225|0.4545745849609375|0.0|0.517455518245697|2
199|खून चूसना|दिल में बात रखना|to exploit someone harshly|0.27983561158180237|0.4462566673755646|0.0|0.5129722356796265|2
200|खून में उबाल आना|साँप की तरह जलना|to be fired up with passion|0.3455560505390167|0.5924647450447083|0.0|0.5999194979667664|1
201|खून पसीने की कमाई|पानी की तरह बहाना|hard-earned money|0.26023662090301514|0.4319553077220917|0.0|0.44212526082992554|1
202|खून सफेद होना|bloodless or heartless|to become heartless or selfish|0.7621031999588013|0.4187597334384918|0.5199999999999999|0.8081607818603516|5
203|खून चढ़ना|दिल का रोग|to feel energetic or brave|0.37568986415863037|0.5355413556098938|0.0|0.5533528327941895|1
204|खून उतरना|खून उतरना|to lose courage suddenly|0.3431364595890045|0.5225147604942322|0.0|0.5826093554496765|1
205|पसीने छूटना|रंग में रँग जाना|to panic under pressure|0.31307899951934814|0.4469068944454193|0.0|0.48131075501441956|1
206|खून जम जाना|दिल का रोग|to be terrified|0.39191120862960815|0.6241377592086792|0.0|0.6292645931243896|1
207|खून देना|दिल पर बोझ रखना|to sacrifice selflessly|0.3308694660663605|0.48234793543815613|0.0|0.5732408165931702|2
208|खून का रिश्ता|रातों की नींद हराम करना|blood relation|0.3659091889858246|0.5814350247383118|0.0|0.48965203762054443|1
209|खून बहाना|खून बहाना|to fight fiercely|0.3737764358520508|0.5215731263160706|0.0|0.5823339819908142|1
210|खून खराबा होना|दिल में आग लगना|to result in violence or bloodshed|0.35981741547584534|0.6590077877044678|0.0|0.5929059386253357|2
211|दिल थाम लेना|अंधेरे में रहना|to feel suspense or fear|0.4073205888271332|0.4353242814540863|0.0|0.5733721256256104|2
212|दिल लगा लेना|आग लगना|to fall in love deeply|0.3685325086116791|0.38765957951545715|0.0|0.6018489599227905|1
213|दिल में आग लगना|आग बबूला होना|to feel jealousy or anger|0.3016611635684967|0.6837565898895264|0.0|0.525370717048645|2
