|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
23|नाक काटना|To cut off someone's nose|to disgrace or embarrass someone|0.4832833707332611|0.8212273120880127|0.1724137931034483|0.6178048849105835|2
24|कमर टूटना|To have a nervous breakdown|to feel exhausted or discouraged|0.5352509021759033|0.6312205791473389|0.0|0.673977255821228|2
25|कमर कसना|To tighten the belt|to prepare oneself for a challenge|0.5440744757652283|0.7842438220977783|0.0|0.5387248396873474|4
26|कलेजा पत्थर का होना|Having a heart of stone|to be mentally or emotionally very strong|0.45136740803718567|0.8244454860687256|0.0|0.5906506180763245|2
27|दाँत खट्टे करना|To make someone's teeth stand on edge.|to defeat someone badly|0.4348936378955841|0.6098277568817139|0.22222222222222224|0.7132757902145386|2
28|ईंट से ईंट बजाना|Laying brick by brick|to completely destroy or demolish someone|0.3499431908130646|0.5687443017959595|0.0|0.5595548152923584|1
29|नाक में दम करना|To have confidence or pride in oneself.|to annoy someone constantly|0.44272246956825256|0.5265162587165833|0.059701492537313446|0.4729224145412445|2
30|नाक पर मक्खी न बैठने देना|Don't let a fly sit on your nose.|to be strict or disciplined|0.4358026087284088|0.8321688175201416|0.0|0.48706701397895813|1
31|नाक कट जाना|To have your nose cut off|to lose one's honor or respect|0.5467933416366577|0.808357834815979|0.034482758620689655|0.5896213054656982|3
32|नाक में तेल डालकर सोना|To sleep with a golden spoon in one's mouth.|to sleep carefreely without worries|0.4351470172405243|0.6654110550880432|0.21428571428571427|0.715539276599884|3
33|नाक का सवाल होना|To be a matter of the nose|to be a matter of pride or ego|0.5703930854797363|0.6209802627563477|0.6229508196721312|0.6531540155410767|2
34|नाक भौं सिकोड़ना|To wrinkle one's nose|to show disapproval|0.39353296160697937|0.7903275489807129|0.0|0.613134503364563|1
35|नाक नीची करना|To lower one's head|to humiliate publicly|0.4494023621082306|0.8268553018569946|0.0|0.6007717251777649|3
36|कान खड़े होना|To be attentive or to listen carefully.|to become alert or suspicious|0.6494898200035095|0.695608377456665|0.1142857142857143|0.6657878756523132|5
37|कान पर जूँ न रेंगना|Don't nag me about it.|to remain unaffected or unmoved|0.44331094622612|0.5123990774154663|0.0|0.5341262817382812|4
38|कान में तेल डालना|To give someone a piece of one's mind|to ignore someone's words|0.5856361985206604|0.43405598402023315|0.33333333333333337|0.6245661973953247|4
39|कान में फूंक मारना|To whisper in someone's ear|to influence or manipulate someone secretly|0.43266841769218445|0.7430946826934814|0.2222222222222222|0.6945924758911133|3
40|कान पकड़ना|To grab someone by the ear|to vow never to repeat a mistake|0.41629570722579956|0.7086236476898193|0.0|0.5062087774276733|2
41|कान भरना|To fill one's ears|to manipulate someone against another|0.3883912265300751|0.7919228076934814|0.03636363636363636|0.5795844197273254|3
42|कान काटना|To Cut Off One's Nose to Spite One's Face|to outsmart completely|0.39447179436683655|0.48817023634910583|0.0|0.6417561769485474|2
43|आसमान सिर पर उठाना|To look down on someone from a position of superiority.|to create a big commotion or panic|0.4395265579223633|0.5853157043457031|0.08333333333333334|0.46989279985427856|1
44|आसमान से बातें करना|To talk about things that are not possible or practical.|to reach great heights or success|0.5440144538879395|0.43353012204170227|0.04210526315789474|0.6344106793403625|2
45|आसमान से गिरे खजूर में अटके|A camel that fell from the sky got stuck in a haystack.|to fall from one trouble into another|0.4684014320373535|0.7009714841842651|0.11881188118811879|0.5459035634994507|2
46|आग बबूला होना|To Be Irritated or Annoyed|to become extremely angry|0.6631755232810974|0.6486896276473999|0.08|0.7292559742927551|3
47|आग में घी डालना|Pouring Oil on the Fire|to worsen an already bad situation|0.48806890845298767|0.8361908197402954|0.0|0.5023815631866455|3
48|आग में कूदना|**English:** To jump into the fire|to take a dangerous risk|0.490862101316452|0.7576470971107483|0.03571428571428572|0.5365700721740723|3
49|आग लगना|To Light a Fire|to become furious or jealous|0.38574767112731934|0.8249652981758118|0.0|0.519310474395752|2
50|आग ठंडी होना|The fire has cooled down.|to calm down after anger|0.716867208480835|0.8432471752166748|0.12244897959183673|0.605391263961792|2
51|आग उगलना|To boil with anger|to speak harshly or aggressively|0.48295530676841736|0.651848554611206|0.0|0.6382367014884949|3
52|आग से खेलना|Playing with Fire|to invite danger knowingly|0.5420087575912476|0.8449677228927612|0.0|0.5726213455200195|4
53|आग लगाना|To ignite a fire|to instigate or provoke trouble|0.6109732985496521|0.8342753648757935|0.043478260869565216|0.7217791676521301|3
54|आग दिखाना|To Show Off|to show anger or power|0.5176270604133606|0.49934977293014526|0.3870967741935484|0.6994247436523438|2
55|आग लग जाना|To Get Irritated or Annoyed|to feel jealous or restless|0.7078219056129456|0.47627079486846924|0.07407407407407407|0.7423723936080933|5
56|आग बन जाना|To Get Irritated or Annoyed|to become furious|0.6808114051818848|0.45837631821632385|0.0|0.759162425994873|4
57|आग पर तेल डालना|Pouring oil on the fire|to intensify an argument or situation|0.5029472708702087|0.8541139364242554|0.0|0.5541821122169495|2
58|धूल चाटना|**English:** To get a beating|to face defeat or humiliation|0.48534730076789856|0.45046761631965637|0.0|0.6615421175956726|3
59|धूल फाँकना|To sweep the dust under the rug|to struggle in poverty or hardship|0.363839715719223|0.5658958554267883|0.029411764705882356|0.5688417553901672|4
60|धूल झाड़ना|To brush aside or ignore something.|to scold or reprimand strongly|0.5066835880279541|0.6836931705474854|0.0606060606060606|0.5636492371559143|1
61|धूल में मिलाना|To Treat Someone as Inferior|to destroy completely|0.42813366651535034|0.5150014162063599|0.0|0.5710093379020691|2
62|धूल उड़ाना|To sweep the dust|to make a scene unnecessarily|0.4593028724193573|0.8116538524627686|0.0|0.5070993304252625|1
63|धूल झोंकना|To sweep the dust under the rug|to deceive or mislead someone|0.33371806144714355|0.5647217035293579|0.0|0.5427196621894836|4
64|हवा निकल जाना|To blow over|to lose courage suddenly|0.47713348269462585|0.7179373502731323|0.0|0.5637282133102417|1
65|हवा खा जाना|To Get Disheartened|to run away secretly|0.4765836298465729|0.4344007670879364|0.0|0.6003766059875488|2
66|हवा में उड़ाना|To blow something up in the air|to waste money carelessly|0.40038764476776123|0.8179048895835876|0.0|0.4975069761276245|3
67|हवा बन जाना|To Disappear Without a Trace|to disappear quickly|0.6509257555007935|0.7031973600387573|0.4782608695652174|0.7393151521682739|5
68|हवा में बात करना|To talk through one's hat|to speak without proof or sense|0.4350036680698395|0.47623035311698914|0.0|0.62119460105896|2
69|हवा लगना|To be in a state of excitement or enthusiasm.|to be influenced by others|0.43804308772087097|0.5471980571746826|0.16|0.5497271418571472|3
70|हवा देना|To blow air|to encourage or instigate something|0.4064297676086426|0.8252161145210266|0.0|0.5920220613479614|1
71|हवा बदलना|Changing the Wind|to change situation or environment|0.5476169586181641|0.8007148504257202|0.04081632653061225|0.6312907338142395|3
72|हवा चखना|To Feel the Wind|to get a taste of something new (usually trouble)|0.46040570735931396|0.7758765816688538|0.0|0.5703847408294678|2
73|हवा बंद होना|"The idiom ""हवा बंद होना"" translates to ""The wind has stopped"" in English. However, to convey the intended meaning, it is more appropriate to translate it as ""The air has stopped moving"" or ""The breeze has stopped."""|to lose confidence completely|0.42230188846588135|0.45457616448402405|0.008064516129032256|0.23466481268405914|4
74|आँख में धूल झोंकना|To sweep dust into one's eyes|to deceive or fool someone|0.44489869475364685|0.8140586614608765|0.0|0.5814723968505859|2
75|आँखें फटी की फटी रह जाना|To be extremely tired and exhausted.|to be shocked or amazed|0.5187690854072571|0.6023634672164917|0.13333333333333333|0.5349515080451965|1
76|आँखों में धूल झोंकना|To sweep dust under the rug|to cheat someone cleverly|0.3918249309062958|0.5796871781349182|0.0|0.598750114440918|3
77|आँखों में बस जाना|To fall in love at first sight|to win someone’s heart|0.5530880689620972|0.6701619625091553|0.0|0.7009424567222595|3
78|आँखों से ओझल होना|To be out of sight.|to disappear from sight|0.7939119935035706|0.821221113204956|0.14634146341463414|0.8454486727714539|5
79|आँख दिखाना|To Show One's Strength or Power|to threaten or scold harshly|0.4587833285331726|0.5887348651885986|0.06557377049180328|0.5664409399032593|3
80|आँख तरेरना|To deceive someone, to trick them.|to glare angrily|0.44352319836616516|0.6160159111022949|0.0|0.44963380694389343|5
81|आँखें फाड़ना|To pop one's eyes out|to stare in surprise|0.5142688155174255|0.7290421724319458|0.0|0.6181110739707947|1
82|आँखें मूँदना|Close one's eyes|to ignore intentionally|0.5371750593185425|0.8289073705673218|0.0|0.5147140026092529|3
83|आँखों में आँसू आना|To Feel Overwhelmed with Emotion|to become emotional or sad|0.6720418334007263|0.7568009495735168|0.1724137931034483|0.7164697647094727|4
84|दिल लगाना|To put one's heart into something|to fall in love|0.542834460735321|0.7962164878845215|0.0|0.6611155867576599|4
85|दिल तोड़ना|Break someone's heart|to break someone's heart|0.9049990177154541|0.7920776605606079|0.9090909090909091|0.8930317163467407|5
86|दिल जीतना|To Win Over Someone's Heart|to win someone's affection|0.8150493502616882|0.8279498815536499|0.5555555555555555|0.7819317579269409|5
87|दिल पर लेना|**Idiom (Hindi):** दिल पर लेना|to take something personally|0.3682955205440521|0.5063126087188721|0.0|0.2733238637447357|1
88|दिल लगाकर काम करना|Work with all your heart.|to work wholeheartedly|0.7690232992172241|0.8473812341690063|0.17777777777777778|0.7775552868843079|4
89|दिल में बात रखना|Keep something to oneself|to hide one’s feelings|0.6152805089950562|0.7264407873153687|0.043478260869565216|0.7367482781410217|2
90|दिल पर पत्थर रखना|Keep a heart of stone.|to act bravely despite pain|0.5419822335243225|0.6137769222259521|0.0|0.6701631546020508|3
91|दिल जलना|To feel heartache or sorrow.|to feel jealous or envious|0.5810143351554871|0.7071712017059326|0.29629629629629634|0.6785188913345337|5
92|दिल बहलाना|To distract someone's mind.|to distract from sadness|0.7161450982093811|0.7947475910186768|0.39999999999999997|0.7504986524581909|2
93|दिल धड़कना|"The idiom ""दिल धड़कना"" translates to ""The heart beating"" in English. However, to convey the intended meaning, the translation should be:"|to feel nervous or excited|0.3810887336730957|0.43773153424263|0.0|0.3974878787994385|2
94|दिल खोलकर देना|"""Give with an open heart"""|to be generous|0.6142939925193787|0.7964795827865601|0.0|0.6940019130706787|5
95|दिल में चोर होना|To have a secret love or to be secretly in love.|to have guilt or bad intentions|0.43228641152381897|0.5180031657218933|0.18604651162790697|0.5329146385192871|4
96|दिल में बसना|To settle in the heart|to be deeply loved or remembered|0.5279184579849243|0.841261625289917|0.0|0.6676514744758606|3
97|दिल का हाल बताना|To give an account of one's feelings or state of mind.|to express inner feelings|0.694700300693512|0.8172810077667236|0.1411764705882353|0.7494101524353027|5
98|दिल टूट जाना|To Have a Broken Heart|to feel heartbroken|0.6513356566429138|0.8064711093902588|0.25641025641025644|0.755584716796875|4
99|दिल खुश हो जाना|To feel happy or contented.|to become happy|0.8066340684890747|0.776853084564209|0.15|0.7649187445640564|4
100|दिल में बात आना|To have something on one's mind|to get an idea or feeling|0.5604222416877747|0.7753036618232727|0.0|0.7196506261825562|4
101|दिल से उतर जाना|To fall in love|to lose affection or trust|0.5815653204917908|0.5895939469337463|0.0|0.6359364986419678|1
102|दिल से लगाना|To put one's heart into something|to love or treat affectionately|0.4755634069442749|0.7978204488754272|0.0|0.6451668739318848|5
103|दिल लगा रहना|Staying close to one's heart|to stay interested or focused|0.5368176102638245|0.7363682985305786|0.0|0.6875201463699341|5
104|दिमाग चलना|"""To think on one's feet"""|to think cleverly|0.5206949710845947|0.5850850343704224|0.35000000000000003|0.7444956302642822|5
105|दिमाग खराब होना|To have a bad mind|to lose temper or sanity|0.61845463514328|0.8082250952720642|0.0|0.726934552192688|2
106|दिमाग लगाना|To think hard or to give one's full concentration.|to use intelligence or creativity|0.5970838665962219|0.6652637124061584|0.04545454545454545|0.6693637371063232|5
107|दिमाग ठिकाने लगाना|To get one's bearings|to discipline or bring to senses|0.5104301571846008|0.6970829963684082|0.0|0.5922504663467407|2
108|दिमाग का दही होना|To be a slow learner|to get mentally exhausted|0.5681607127189636|0.4619837701320648|0.0|0.6560289859771729|3
109|दिमाग घुमाना|To play someone's mind|to confuse or manipulate someone|0.5681984424591064|0.6532716751098633|0.18518518518518515|0.6760088801383972|4
110|दिमाग का ताला खोलना|Unlocking the Mind|to start thinking or understanding|0.5624346137046814|0.8430352210998535|0.07999999999999999|0.70200115442276|5
111|दिमाग खाना|To think too much or overanalyze.|to irritate by constant nagging|0.4230325222015381|0.42602303624153137|0.0|0.5852264165878296|4
112|दिमाग लग जाना|To lose one's mind|to focus attention on something|0.524864912033081|0.5617583394050598|0.0|0.5917521715164185|5
113|दिमाग में बात आना|To have an idea or to think about something.|to get a sudden idea|0.5855122208595276|0.7669558525085449|0.08823529411764706|0.7414814829826355|4
114|पानी-पानी होना|To be of no consequence or value.|to feel embarrassed or ashamed|0.4706249535083771|0.4627186954021454|0.061538461538461535|0.5300613641738892|1
115|पानी फिर जाना|Water Goes Down the Drain|to have plans fail suddenly|0.397593230009079|0.6721756458282471|0.0|0.575270414352417|2
116|पानी मांगना|Asking for Water|to beg for mercy|0.6078479886054993|0.8444389700889587|0.2758620689655172|0.6422507762908936|3
117|पानी उतारना|To pour water|to humiliate someone publicly|0.3881138861179352|0.7647314071655273|0.0|0.5052567720413208|3
118|पानी सिर से गुजरना|To go over one's head|to reach the limit of patience|0.43784597516059875|0.5726708173751831|0.0|0.7065403461456299|3
119|पानी में आग लगाना|To stir up trouble or create a situation that is difficult to handle.|to attempt the impossible|0.5672823786735535|0.48449835181236267|0.0|0.6727795004844666|5
120|पानी पर लिखा|"""Water written on"""|to be temporary or futile|0.38305822014808655|0.5597066879272461|0.0|0.5513356924057007|5
121|पानी बराबर होना|To have a fair share or to be equal in some respect.|to be equal in strength or skill|0.71293705701828|0.6230848431587219|0.38709677419354843|0.6436633467674255|5
122|पानी पीना|To drink water|to feel comfortable after fear|0.522627055644989|0.8522322773933411|0.0|0.5103371143341064|2
123|पानी मांगना पड़ना|To have to ask for water|to be defeated badly|0.47822460532188416|0.8318933844566345|0.0|0.5681015253067017|2
124|पानी लाना|Bringing Water|to bring respect or reputation|0.4842822253704071|0.8164076805114746|0.0975609756097561|0.5238807797431946|1
125|हाथ बँटाना|To spread one's hands|to help or assist someone|0.45700603723526|0.7846441864967346|0.0|0.6166843175888062|3
126|हाथ धोकर पीछे पड़ना|To wash one's hands and then be left behind|to chase or target relentlessly|0.4279310703277588|0.7480276226997375|0.0|0.5613834261894226|2
127|हाथ खड़े कर देना|To leave someone hanging or in a difficult situation.|to give up completely|0.414105623960495|0.4283474087715149|0.0|0.6539058089256287|4
128|हाथ पाँव फूल जाना|To be completely exhausted and unable to move.|to panic or get nervous|0.4821731746196747|0.7384856939315796|0.0|0.5511996746063232|1
129|हाथ मलना|To shake hands|to regret something deeply|0.33104512095451355|0.8287355899810791|0.0|0.46536755561828613|2
130|हाथ साफ़ होना|To have clean hands|to be skilled or experienced|0.60084468126297|0.8338851928710938|0.0|0.6108638644218445|5
131|हाथ पर हाथ धरे रहना|To keep one's hands in one's pockets.|to do nothing|0.3485053479671478|0.6685660481452942|0.0|0.5740966200828552|3
132|हाथ की सफाई दिखाना|To Show Off One's Cleanliness|to show cleverness or skill|0.5351077914237976|0.7894579172134399|0.2456140350877193|0.6522898077964783|3
133|हाथ में लेना|To take something into one's hand.|to take responsibility for something|0.5799582600593567|0.7866315841674805|0.3611111111111111|0.6546120047569275|3
134|हाथ से निकल जाना|To slip away|to miss an opportunity|0.5142251253128052|0.6870153546333313|0.0|0.6177295446395874|4
135|हाथ लगना|To come into contact with something, to touch.|to get caught or succeed|0.4605426490306854|0.7401586174964905|0.0|0.5262917280197144|2
136|हाथ धोना|To wash one's hands|to lose something completely|0.33903607726097107|0.8301298022270203|0.0|0.6003516316413879|3
137|हाथ मिलाना|To shake hands|to collaborate or agree|0.4627799391746521|0.8440524339675903|0.0|0.5892081260681152|3
138|हाथ बाँधना|To tie someone's hands|to restrict or tie someone’s ability|0.6637347340583801|0.7709554433822632|0.5|0.767524242401123|3
139|हाथ ऊँचा होना|To have a high hand|to be more powerful or dominant|0.4923890233039856|0.6949464082717896|0.0|0.734294056892395|4
140|हाथ जलना|Getting burned by one's hands|to learn by mistake|0.43532076478004456|0.6159396171569824|0.08333333333333334|0.6040385961532593|1
141|हाथ थामना|To lend a helping hand|to support someone|0.6345974802970886|0.7562955617904663|0.0|0.8285244107246399|5
142|हाथ पसारना|To spread one's hands|to beg or plead|0.46306517720222473|0.7944653630256653|0.0|0.5613945126533508|3
143|हाथ काटना|To cut off one's hand|to separate or break relation|0.4537763297557831|0.8163681030273438|0.0|0.5468817949295044|3
144|हाथ मोड़ना|To bend one's hand|to refuse or reject something|0.37244364619255066|0.7956068515777588|0.0|0.5664218664169312|1
145|पैर पसारना|To spread one's legs|to spend or expand beyond means|0.4266189634799957|0.7806103825569153|0.07692307692307693|0.6012998223304749|1
146|पैर जमाना|To freeze someone out|to settle firmly|0.5428593754768372|0.468893438577652|0.0|0.6767793893814087|1
147|पैर पकड़ना|To hold someone's leg|to beg for forgiveness|0.4006061851978302|0.7856746912002563|0.0|0.48966193199157715|2
148|पैर तले ज़मीन खिसकना|To feel uncertain or unstable about one's position or situation.|to be shocked or lose ground|0.5998697876930237|0.4616990089416504|0.0404040404040404|0.649710476398468|4
149|पैर पर कुल्हाड़ी मारना|To beat someone with an axe on the foot|to harm oneself by one’s own actions|0.45651373267173767|0.7203110456466675|0.024390243902439025|0.5808309316635132|1
150|पैर पीछे खींचना|To pull one's leg|to withdraw from commitment|0.42919668555259705|0.6742051839828491|0.0|0.5252405405044556|2
151|पैर फैलाना|To stretch one's legs|to extend scope gradually|0.5252000689506531|0.8146047592163086|0.0|0.46543458104133606|4
152|पैर रोकना|To slow down or to stop someone's progress.|to restrain or hesitate|0.6336249709129333|0.5872402787208557|0.08695652173913043|0.7769044637680054|4
153|पैर रखना|To keep one's foot in the door|to begin something new|0.44585686922073364|0.5902053713798523|0.0|0.6597258448600769|4
154|पैर उठाना|To raise one's foot|to show disrespect or overconfidence|0.43869203329086304|0.7985581755638123|0.0|0.5525752902030945|3
155|मुँह बनाना|To pull a face|to show annoyance or sadness|0.4494272470474243|0.5464656352996826|0.0|0.5840291976928711|2
156|मुँह खोलना|To open one's mouth|to start speaking up|0.6344236731529236|0.8292096853256226|0.0|0.6557538509368896|2
157|मुँह लटकाना|To hang one's head|to look disappointed|0.39702680706977844|0.7211191654205322|0.0|0.5933587551116943|3
158|मुँह की खाना|Eating from the mouth|to suffer humiliation|0.39492926001548767|0.7640816569328308|0.0|0.5684993863105774|1
159|मुँह मोड़ना|To turn one's face away|to turn away or refuse help|0.6972991824150085|0.8127114772796631|0.30769230769230765|0.7538604736328125|3
160|मुँह दिखाना|To Show One's Face|to appear shamelessly after wrongdoing|0.47665467858314514|0.8099368810653687|0.0|0.566127598285675|4
161|मुँह में राम बगल में छुरी|With a smile on your face and a knife in your back|to be deceitful in nature|0.4046162962913513|0.6431604623794556|0.048780487804878044|0.5103784203529358|3
162|मुँह माँगी मुराद मिलना|To get what you want without asking.|to get exactly what one wanted|0.7089378237724304|0.7364771366119385|0.31884057971014496|0.7110359072685242|4
163|मुँह बंद रखना|Keep a tight lipped|to stay silent|0.46832388639450073|0.8138107657432556|0.0|0.767183244228363|3
164|मुँह खुलवाना|To make someone talk|to make someone speak|0.9197148680686951|0.7764123678207397|0.7692307692307692|0.9464171528816223|5
165|मुँह चुराना|To avoid eye contact|to avoid facing someone|0.6197314262390137|0.6674752831459045|0.3414634146341463|0.8140363097190857|4
166|मुँह तोड़ जवाब देना|To give a tongue-lashing|to give a fitting reply|0.451219767332077|0.5472490787506104|0.3829787234042554|0.6108142137527466|5
167|मुँह में घी शक्कर|"**English:** ""Sugar in the mouth, oil in the mouth"""|used to bless or hope for good news|0.40078839659690857|0.6256700158119202|0.0|0.42836230993270874|1
168|मुँह लगना|To get a mouthful|to act too familiar with elders|0.41046884655952454|0.4933049976825714|0.0|0.5354766249656677|3
169|मुँह में जुबान न होना|Not having a word to say.|to be timid or unable to speak up|0.5608738660812378|0.801167905330658|0.0967741935483871|0.7020168900489807|2
170|मुँह से बात निकलना|To speak one's mind|to accidentally reveal something|0.5192407965660095|0.6828849911689758|0.0|0.6141741871833801|3
171|हिम्मत हारना|Giving up hope|to lose courage|0.669822633266449|0.8552124500274658|0.0|0.7818388342857361|4
172|हिम्मत रखना|Keep your spirits up.|to stay strong and confident|0.6343191266059875|0.8245335817337036|0.0|0.7345558404922485|4
173|हिम्मत बाँधना|"""To tie one's courage"""|to encourage oneself|0.5798354148864746|0.625266432762146|0.3|0.7023056745529175|1
174|हिम्मत जुटाना|Gaining courage|to gather courage|0.8673639893531799|0.8445661067962646|0.3703703703703704|0.9104697704315186|5
175|हिम्मत टूटना|"""To lose heart"""|to become hopeless|0.5344455242156982|0.7741882801055908|0.0|0.7586524486541748|4
176|हिम्मत दिखाना|To show courage|to show bravery|0.9255577325820923|0.8558758497238159|0.46153846153846156|0.9373000264167786|4
177|हिम्मत बढ़ाना|"""Gaining courage"""|to motivate or encourage someone|0.47518453001976013|0.8040869832038879|0.17391304347826086|0.6721560955047607|5
178|जुबान चलाना|To talk behind someone's back.|to talk disrespectfully|0.5701450705528259|0.6218089461326599|0.23076923076923075|0.6762439012527466|4
179|जुबान फिसलना|Slipping tongue|to say something by mistake|0.3849430978298187|0.7859503030776978|0.05128205128205128|0.6363707780838013|2
180|जुबान देना|To speak ill of someone|to make a promise|0.50259929895401|0.665091335773468|0.0|0.4749515652656555|2
181|जुबान रखना|Keep quiet|to keep one’s word|0.6655325889587402|0.7376587986946106|0.16|0.708473801612854|2
182|जुबान काटना|To bite one's tongue|to regret saying something|0.3796306550502777|0.8119762539863586|0.0|0.5979255437850952|2
183|जुबान पकड़ना|To keep quiet or to remain silent.|to hold someone to their words|0.5575661063194275|0.5972993969917297|0.059701492537313425|0.6631615161895752|1
184|जुबान पर काबू रखना|**English:** To keep a tight rein on one's tongue|to control speech|0.6480420827865601|0.7724100947380066|0.0|0.6326003074645996|4
185|जुबान लगना|To have a mouthful|to get into an argument|0.4569624662399292|0.5995504856109619|0.0|0.5508108735084534|2
186|जुबान बंद रखना|Keep a tight lip|to stay silent intentionally|0.525499701499939|0.8051255941390991|0.0|0.6288915276527405|2
187|दाँत पीसना|To grind one's teeth|to show silent anger|0.46047669649124146|0.8219561576843262|0.0|0.5553374290466309|3
188|दाँत दिखाना|To Show One's Teeth|to laugh unnecessarily|0.4225199520587921|0.8203645944595337|0.0|0.5696890950202942|2
189|दाँत गिनाना|To count one's teeth.|to mock or insult someone|0.348265141248703|0.8226029872894287|0.0|0.5605022311210632|1
190|दाँत काटी रोटी|"**English:** ""Chewing the cud"""|to have a close friendship|0.3955285847187042|0.39333394169807434|0.0|0.34278130531311035|5
191|दाँत टूट जाना|To Have a Tooth Fall Out|to be defeated or embarrassed|0.36209407448768616|0.8180527687072754|0.0|0.5965383052825928|1
192|पसीना बहाना|To sweat it out|to work hard|0.596994936466217|0.7131665945053101|0.0|0.6214045882225037|4
193|पसीना छुड़ाना|To sweat it out|to frighten or exhaust|0.5352502465248108|0.7724679708480835|0.0|0.5718810558319092|4
194|पसीना निकलना|To Break a Sweat|to feel nervous or hot|0.46588170528411865|0.6221930980682373|0.0|0.565950870513916|5
195|पसीना-पसीना होना|To Be Sweaty|to be drenched in sweat (from work or fear)|0.4637987017631531|0.7094395160675049|0.25|0.5933288335800171|1
196|खून पसीना एक करना|To work hard and sweat for something.|to work tirelessly|0.6833430528640747|0.614554226398468|0.2181818181818182|0.8048650622367859|1
197|खून खौलना|To get angry or upset very quickly.|to feel extreme anger|0.7102857232093811|0.6832275390625|0.03508771929824561|0.8119605779647827|4
198|खून जलाना|To burn someone's blood|to waste emotional energy|0.4523625671863556|0.8101359009742737|0.0|0.5418679714202881|1
199|खून चूसना|Sucking the Blood|to exploit someone harshly|0.4407738745212555|0.7935240864753723|0.0|0.5818374156951904|1
200|खून में उबाल आना|To be furious or extremely angry.|to be fired up with passion|0.6424516439437866|0.720533549785614|0.16129032258064516|0.6253561973571777|5
201|खून पसीने की कमाई|Blood and Sweat|hard-earned money|0.4651501178741455|0.7439780235290527|0.0|0.6060812473297119|5
202|खून सफेद होना|To be in a state of shock or disbelief.|to become heartless or selfish|0.576543390750885|0.5445250272750854|0.1095890410958904|0.4681527614593506|3
203|खून चढ़ना|To lose blood|to feel energetic or brave|0.4721260368824005|0.5729563236236572|0.0|0.54362952709198|2
204|खून उतरना|To feel faint or weak.|to lose courage suddenly|0.5470154881477356|0.5776862502098083|0.0|0.6595458984375|3
